Gene Name,count,cpm
ZKSCAN8,0,0.0
ZKSCAN7P1,0,0.0
ZKSCAN7-AS1,0,0.0
ZKSCAN7,0,0.0
ZKSCAN5,38,5.294237709879953
ZKSCAN4,0,0.0
ZKSCAN3,11,1.5325424949652497
ZKSCAN2-DT,2,0.27864408999368173
ZKSCAN2,4,0.5572881799873635
ZKSCAN1,86,11.981695869728314
ZIM3,24,3.3437290799241812
ZIM2-AS1,0,0.0
ZIM2,0,0.0
ZIK1P1,1,0.13932204499684087
ZIK1,26,3.6223731699178625
ZIC5,20,2.7864408999368173
ZIC4-AS1,4,0.5572881799873635
ZIC4,0,0.0
ZIC3,28,3.9010172599115442
ZIC2,3,0.41796613499052265
ZIC1,44,6.130169979860999
ZHX3,30,4.179661349905226
ZHX2,14,1.9505086299557721
ZHX1-C8orf76,16,2.229152719949454
ZHX1,121,16.857967444617746
ZGRF1,0,0.0
ZGPAT,231,32.18339239427024
ZGLP1,208,28.9789853593429
ZG16B,0,0.0
ZG16,0,0.0
ZFYVE9P2,0,0.0
ZFYVE9P1,0,0.0
ZFYVE9,3,0.41796613499052265
ZFYVE28,293,40.821359184074375
ZFYVE27,0,0.0
ZFYVE26,32,4.458305439898908
ZFYVE21,74,10.309831329766224
ZFYVE19,0,0.0
ZFYVE16,24,3.3437290799241812
ZFYVE1,0,0.0
ZFY-AS1,82,11.424407689740951
ZFY,0,0.0
ZFX-AS1,4,0.5572881799873635
ZFX,72,10.031187239772542
ZFTA,5,0.6966102249842043
ZFRP1,0,0.0
ZFR2,0,0.0
ZFR,176,24.520679919443996
ZFPM2-AS1,541,75.37322634329091
ZFPM2,0,0.0
ZFPM1-AS1,7,0.9752543149778861
ZFPM1,14,1.9505086299557721
ZFPL1,1,0.13932204499684087
ZFP92,3,0.41796613499052265
ZFP91P1,2,0.27864408999368173
ZFP91-CNTF,51,7.105424294838884
ZFP91,34,4.736949529892589
ZFP90,89,12.399662004718838
ZFP82,127,17.693899714598793
ZFP69B,0,0.0
ZFP69,8,1.114576359974727
ZFP64P1,0,0.0
ZFP64,1,0.13932204499684087
ZFP62,14,1.9505086299557721
ZFP57,0,0.0
ZFP42,0,0.0
ZFP41,46,6.408814069854681
ZFP37,19,2.6471188549399765
ZFP36L2,168,23.40610355946927
ZFP36L1,194,27.02847672938713
ZFP36,66,9.195254969791499
ZFP30,90,12.538984049715678
ZFP3,49,6.826780204845202
ZFP28,0,0.0
ZFP2,49,6.826780204845202
ZFP14,38,5.294237709879953
ZFP1,14,1.9505086299557721
ZFHX4-AS1,149,20.75898470452929
ZFHX4,9,1.2538984049715678
ZFHX3-AS1,142,19.783730389551405
ZFHX3,28,3.9010172599115442
ZFHX2,0,0.0
ZFC3H1,19,2.6471188549399765
ZFAT-AS1,0,0.0
ZFAT,35,4.87627157488943
ZFAS1,212,29.536273539330264
ZFAND6P1,0,0.0
ZFAND6,106,14.768136769665132
ZFAND5,406,56.5647502687174
ZFAND4,25,3.483051124921022
ZFAND3,186,25.913900369412403
ZFAND2B,0,0.0
ZFAND2A-DT,3,0.41796613499052265
ZFAND2A,461,64.22746274354364
ZFAND1,601,83.73254904310137
ZER1,173,24.10271378445347
ZEB2P1,3,0.41796613499052265
ZEB2-AS1,31,4.318983394902068
ZEB2,247,34.4125451142197
ZEB1-AS1,19,2.6471188549399765
ZEB1,653,90.97729538293709
ZDHHC9,22,3.0650849899304995
