Gene type	Gene Name	fr	rf	star
lncRNA	EGFLAM-AS2	4	4	0
lncRNA	EGFLAM-AS4	0	0	1
lncRNA	EGFR-AS1	0	0	0
lncRNA	EGILA	2	2	2
lncRNA	EGOT	0	0	0
lncRNA	EHBP1-AS1	0	0	2
lncRNA	EHD4-AS1	1	1	2
lncRNA	EHHADH-AS1	0	1	0
lncRNA	EHMT2-AS1	0	0	0
lncRNA	EIF1AX-AS1	0	0	0
lncRNA	EIF1B-AS1	2	2	6
lncRNA	EIF2AK3-DT	0	0	0
lncRNA	EIF3J-DT	31	31	32
lncRNA	ELDR	0	0	9
lncRNA	ELF3-AS1	0	0	0
lncRNA	ELFN1-AS1	0	0	1
lncRNA	ELMO1-AS1	0	0	1
lncRNA	ELOA-AS1	3	3	3
lncRNA	ELOVL2-AS1	1	1	0
lncRNA	EMC1-AS1	4	4	0
lncRNA	EMC3-AS1	16	16	16
lncRNA	EML2-AS1	0	0	0
lncRNA	EML4-AS1	4	1	1
lncRNA	EMSLR	0	0	0
lncRNA	EMX2OS	2	2	5
lncRNA	ENO1-AS1	0	0	0
lncRNA	ENOX1-AS2	0	0	0
lncRNA	ENOX2-AS1	0	0	0
lncRNA	ENTPD1-AS1	23	20	35
lncRNA	ENTPD3-AS1	41	30	13
lncRNA	EOLA1-DT	4	4	10
lncRNA	EOLA2-DT	24	24	6
lncRNA	EP300-AS1	1	1	1
lncRNA	EPB41L1-AS1	0	0	1
lncRNA	EPB41L4A-AS1	48	48	48
lncRNA	EPB41L4A-DT	0	0	0
lncRNA	EPC1-AS1	1	2	3
lncRNA	EPCAM-DT	137	173	83
lncRNA	EPHA1-AS1	8	8	0
lncRNA	EPHA5-AS1	0	1	0
lncRNA	EPIC1	30	29	34
lncRNA	EPIST	0	0	0
lncRNA	EPM2A-DT	7	9	6
lncRNA	EPN2-AS1	1	1	0
lncRNA	EPN2-IT1	0	0	0
lncRNA	ERC2-IT1	0	0	0
lncRNA	ERCC6L2-AS1	3	3	4
lncRNA	ERI3-IT1	0	0	0
lncRNA	ERICD	1	1	1
lncRNA	ERICH2-DT	6	7	43
lncRNA	ERICH3-AS1	1	1	4
lncRNA	ERICH6-AS1	1	1	0
lncRNA	ERLNC1	0	0	0
lncRNA	ERVK13-1	0	0	0
lncRNA	ESAM-AS1	0	0	2
lncRNA	ESRG	0	2	0
lncRNA	ETNK1-DT	1	1	1
lncRNA	ETS1-AS1	0	0	0
lncRNA	EVA1A-AS	3	3	2
lncRNA	EVX1-AS	0	0	0
lncRNA	EWSAT1	3	3	4
lncRNA	EXOC3-AS1	1	1	1
lncRNA	EXOSC10-AS1	0	0	0
lncRNA	EXTL3-AS1	1	1	1
lncRNA	EZR-AS1	0	0	1
lncRNA	F10-AS1	0	1	1
lncRNA	F11-AS1	12	12	18
lncRNA	FALEC	0	0	0
lncRNA	FAM106A	0	0	0
lncRNA	FAM106B	0	0	0
lncRNA	FAM106C	0	0	0
lncRNA	FAM111A-DT	1	2	0
