,Gene Name,SGI75460067_x,SGI75460067_y,SGI75460068,SGI75460075,SGI75460076,SGI75460103,SGI75460104
28682,PRB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28683,PRB3,0.002261,0.002261,0.002261,0.002261,0.002261,0.002261,0.002261
28684,PRB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28685,PRC1,0.18359,0.18359,0.18359,0.18359,0.18359,0.18359,0.18359
28686,PRC1-AS1,0.004462,0.004462,0.004462,0.004462,0.004462,0.004462,0.004462
28687,PRCC,0.009077,0.009077,0.009077,0.009077,0.009077,0.009077,0.009077
28688,PRCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28689,PRCP,0.066378,0.066378,0.066378,0.066378,0.066378,0.066378,0.066378
28690,PRCPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28691,PRDM1,0.24114,0.24114,0.24114,0.24114,0.24114,0.24114,0.24114
28692,PRDM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28693,PRDM10-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28694,PRDM11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28695,PRDM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28696,PRDM13,0.003559,0.003559,0.003559,0.003559,0.003559,0.003559,0.003559
28697,PRDM14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28698,PRDM15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28699,PRDM16,0.001641,0.001641,0.001641,0.001641,0.001641,0.001641,0.001641
28700,PRDM16-DT,0.001293,0.001293,0.001293,0.001293,0.001293,0.001293,0.001293
28701,PRDM2,0.171221,0.171221,0.171221,0.171221,0.171221,0.171221,0.171221
28702,PRDM4,0.189599,0.189599,0.189599,0.189599,0.189599,0.189599,0.189599
28703,PRDM4-AS1,0.005621,0.005621,0.005621,0.005621,0.005621,0.005621,0.005621
28704,PRDM5,0.113781,0.113781,0.113781,0.113781,0.113781,0.113781,0.113781
28705,PRDM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28706,PRDM6-AS1,0.015226,0.015226,0.015226,0.015226,0.015226,0.015226,0.015226
28707,PRDM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28708,PRDM8,0.003618,0.003618,0.003618,0.003618,0.003618,0.003618,0.003618
28709,PRDM9,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05,6.1e-05
28710,PRDX1,0.417543,0.417543,0.417543,0.417543,0.417543,0.417543,0.417543
28711,PRDX1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28712,PRDX2,0.245096,0.245096,0.245096,0.245096,0.245096,0.245096,0.245096
28713,PRDX2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28714,PRDX2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28715,PRDX2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28716,PRDX2P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28717,PRDX3,0.252237,0.252237,0.252237,0.252237,0.252237,0.252237,0.252237
28718,PRDX3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28719,PRDX3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28720,PRDX3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28721,PRDX3P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28722,PRDX4,0.009605,0.009605,0.009605,0.009605,0.009605,0.009605,0.009605
28723,PRDX4P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28724,PRDX4P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28725,PRDX5,3.118278,3.118278,3.118278,3.118278,3.118278,3.118278,3.118278
28726,PRDX6,2.603774,2.603774,2.603774,2.603774,2.603774,2.603774,2.603774
28727,PRDX6-AS1,0.010847,0.010847,0.010847,0.010847,0.010847,0.010847,0.010847
28728,PREB,0.03488,0.03488,0.03488,0.03488,0.03488,0.03488,0.03488
28729,PRECSIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28730,PRELID1,0.210072,0.210072,0.210072,0.210072,0.210072,0.210072,0.210072
28731,PRELID1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28732,PRELID1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28733,PRELID1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28734,PRELID1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28735,PRELID1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28736,PRELID1P6,0.060721,0.060721,0.060721,0.060721,0.060721,0.060721,0.060721
28737,PRELID1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28738,PRELID2,0.037209,0.037209,0.037209,0.037209,0.037209,0.037209,0.037209
28739,PRELID2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28740,PRELID3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28741,PRELID3B,0.001259,0.001259,0.001259,0.001259,0.001259,0.001259,0.001259
28742,PRELID3BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28743,PRELID3BP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28744,PRELID3BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28745,PRELID3BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28746,PRELID3BP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28747,PRELID3BP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28748,PRELID3BP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28749,PRELID3BP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28750,PRELID3BP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28751,PRELID3BP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28752,PRELP,0.000429,0.000429,0.000429,0.000429,0.000429,0.000429,0.000429
28753,PREP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28754,PREPL,0.058076,0.058076,0.058076,0.058076,0.058076,0.058076,0.058076
28755,PREX1,0.216741,0.216741,0.216741,0.216741,0.216741,0.216741,0.216741
28756,PREX2,0.044164,0.044164,0.044164,0.044164,0.044164,0.044164,0.044164
28757,PRF1,0.006643,0.006643,0.006643,0.006643,0.006643,0.006643,0.006643
28758,PRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28759,PRG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28760,PRG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28761,PRG4,0.013137,0.013137,0.013137,0.013137,0.013137,0.013137,0.013137
28762,PRH1,0.00114,0.00114,0.00114,0.00114,0.00114,0.00114,0.00114
28763,PRH1-PRR4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
28764,PRH1-TAS2R14,0.000198,0.000198,0.000198,0.000198,0.000198,0.000198,0.000198
28765,PRH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28766,PRICKLE1,0.012744,0.012744,0.012744,0.012744,0.012744,0.012744,0.012744
28767,PRICKLE2,0.001901,0.001901,0.001901,0.001901,0.001901,0.001901,0.001901
28768,PRICKLE2-AS1,0.001387,0.001387,0.001387,0.001387,0.001387,0.001387,0.001387
28769,PRICKLE2-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28770,PRICKLE2-AS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28771,PRICKLE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28772,PRICKLE4,0.001476,0.001476,0.001476,0.001476,0.001476,0.001476,0.001476
28773,PRIM1,0.002692,0.002692,0.002692,0.002692,0.002692,0.002692,0.002692
28774,PRIM2,0.029132,0.029132,0.029132,0.029132,0.029132,0.029132,0.029132
28775,PRIM2BP,0.000693,0.000693,0.000693,0.000693,0.000693,0.000693,0.000693
28776,PRIMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28777,PRIMPOL,0.160887,0.160887,0.160887,0.160887,0.160887,0.160887,0.160887
28778,PRKAA1,0.196849,0.196849,0.196849,0.196849,0.196849,0.196849,0.196849
28779,PRKAA2,0.024205,0.024205,0.024205,0.024205,0.024205,0.024205,0.024205
28780,PRKAB1,0.143195,0.143195,0.143195,0.143195,0.143195,0.143195,0.143195
28781,PRKAB2,0.075877,0.075877,0.075877,0.075877,0.075877,0.075877,0.075877
28782,PRKACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28783,PRKACB,0.930869,0.930869,0.930869,0.930869,0.930869,0.930869,0.930869
28784,PRKACG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28785,PRKAG1,0.229948,0.229948,0.229948,0.229948,0.229948,0.229948,0.229948
28786,PRKAG2,0.235941,0.235941,0.235941,0.235941,0.235941,0.235941,0.235941
28787,PRKAG2-AS1,0.051625,0.051625,0.051625,0.051625,0.051625,0.051625,0.051625
28788,PRKAG2-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28789,PRKAG3,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115,0.000115
28790,PRKAR1A,0.979823,0.979823,0.979823,0.979823,0.979823,0.979823,0.979823
28791,PRKAR1AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28792,PRKAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28793,PRKAR1B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28794,PRKAR1B-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28795,PRKAR2A,0.06829,0.06829,0.06829,0.06829,0.06829,0.06829,0.06829
28796,PRKAR2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28797,PRKAR2B,0.048024,0.048024,0.048024,0.048024,0.048024,0.048024,0.048024
28798,PRKCA,0.047534,0.047534,0.047534,0.047534,0.047534,0.047534,0.047534
28799,PRKCA-AS1,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101,0.000101
28800,PRKCB,1.297507,1.297507,1.297507,1.297507,1.297507,1.297507,1.297507
28801,PRKCD,0.335766,0.335766,0.335766,0.335766,0.335766,0.335766,0.335766
28802,PRKCE,0.025495,0.025495,0.025495,0.025495,0.025495,0.025495,0.025495
28803,PRKCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28804,PRKCH,0.845659,0.845659,0.845659,0.845659,0.845659,0.845659,0.845659
28805,PRKCI,0.115757,0.115757,0.115757,0.115757,0.115757,0.115757,0.115757
28806,PRKCIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28807,PRKCQ,0.167789,0.167789,0.167789,0.167789,0.167789,0.167789,0.167789
28808,PRKCQ-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28809,PRKCSH,0.006725,0.006725,0.006725,0.006725,0.006725,0.006725,0.006725
28810,PRKCZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28811,PRKCZ-AS1,0.033689,0.033689,0.033689,0.033689,0.033689,0.033689,0.033689
28812,PRKCZ-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28813,PRKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28814,PRKD2,0.200075,0.200075,0.200075,0.200075,0.200075,0.200075,0.200075
28815,PRKD3,0.358755,0.358755,0.358755,0.358755,0.358755,0.358755,0.358755
28816,PRKDC,0.022057,0.022057,0.022057,0.022057,0.022057,0.022057,0.022057
28817,PRKG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28818,PRKG1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28819,PRKG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28820,PRKG2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28821,PRKN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28822,PRKRA,0.0593,0.0593,0.0593,0.0593,0.0593,0.0593,0.0593
28823,PRKRIP1,0.003246,0.003246,0.003246,0.003246,0.003246,0.003246,0.003246
28824,PRKX,0.013808,0.013808,0.013808,0.013808,0.013808,0.013808,0.013808
28825,PRKX-AS1,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031,0.003031
28826,PRKXP1,0.006674,0.006674,0.006674,0.006674,0.006674,0.006674,0.006674
28827,PRKXP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28828,PRKY,0.001772,0.001772,0.001772,0.001772,0.001772,0.001772,0.001772
28829,PRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28830,PRLH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28831,PRLHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28832,PRLR,0.029328,0.029328,0.029328,0.029328,0.029328,0.029328,0.029328
28833,PRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28834,PRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28835,PRM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28836,PRMT1,0.024781,0.024781,0.024781,0.024781,0.024781,0.024781,0.024781
28837,PRMT1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28838,PRMT2,0.601378,0.601378,0.601378,0.601378,0.601378,0.601378,0.601378
28839,PRMT3,0.103516,0.103516,0.103516,0.103516,0.103516,0.103516,0.103516
28840,PRMT5,0.457559,0.457559,0.457559,0.457559,0.457559,0.457559,0.457559
28841,PRMT5-AS1,0.001302,0.001302,0.001302,0.001302,0.001302,0.001302,0.001302
28842,PRMT5-DT,0.000977,0.000977,0.000977,0.000977,0.000977,0.000977,0.000977
28843,PRMT5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28844,PRMT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28845,PRMT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28846,PRMT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28847,PRMT9,0.020574,0.020574,0.020574,0.020574,0.020574,0.020574,0.020574
28848,PRNCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28849,PRND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28850,PRNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28851,PRNT,3.9e-05,3.9e-05,3.9e-05,3.9e-05,3.9e-05,3.9e-05,3.9e-05
28852,PRO1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28853,PROB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28854,PROC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28855,PROCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28856,PROCR,0.025432,0.025432,0.025432,0.025432,0.025432,0.025432,0.025432
28857,PRODH,0.000585,0.000585,0.000585,0.000585,0.000585,0.000585,0.000585
28858,PRODH2,0.010629,0.010629,0.010629,0.010629,0.010629,0.010629,0.010629
28859,PROK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28860,PROK2,0.25479,0.25479,0.25479,0.25479,0.25479,0.25479,0.25479
28861,PROKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28862,PROKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28863,PROM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28864,PROM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28865,PROP1,0.002829,0.002829,0.002829,0.002829,0.002829,0.002829,0.002829
28866,PRORP,0.077461,0.077461,0.077461,0.077461,0.077461,0.077461,0.077461
28867,PRORSD1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28868,PRORY,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06,9e-06
28869,PROS1,0.003681,0.003681,0.003681,0.003681,0.003681,0.003681,0.003681
28870,PROS2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28871,PROSER1,0.349828,0.349828,0.349828,0.349828,0.349828,0.349828,0.349828
28872,PROSER2,0.020952,0.020952,0.020952,0.020952,0.020952,0.020952,0.020952
28873,PROSER2-AS1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
28874,PROSER3,0.016401,0.016401,0.016401,0.016401,0.016401,0.016401,0.016401
28875,PROX1,0.121528,0.121528,0.121528,0.121528,0.121528,0.121528,0.121528
28876,PROX1-AS1,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797,0.000797
28877,PROX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28878,PROZ,0.096581,0.096581,0.096581,0.096581,0.096581,0.096581,0.096581
28879,PRPF18,0.262343,0.262343,0.262343,0.262343,0.262343,0.262343,0.262343
28880,PRPF19,0.017868,0.017868,0.017868,0.017868,0.017868,0.017868,0.017868
28881,PRPF19P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28882,PRPF3,0.396941,0.396941,0.396941,0.396941,0.396941,0.396941,0.396941
28883,PRPF31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28884,PRPF38A,0.086525,0.086525,0.086525,0.086525,0.086525,0.086525,0.086525
28885,PRPF38AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28886,PRPF38AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28887,PRPF38B,0.554183,0.554183,0.554183,0.554183,0.554183,0.554183,0.554183
28888,PRPF39,0.009865,0.009865,0.009865,0.009865,0.009865,0.009865,0.009865
28889,PRPF4,0.016183,0.016183,0.016183,0.016183,0.016183,0.016183,0.016183
28890,PRPF40A,0.348289,0.348289,0.348289,0.348289,0.348289,0.348289,0.348289
28891,PRPF40B,0.004479,0.004479,0.004479,0.004479,0.004479,0.004479,0.004479
28892,PRPF4B,0.243291,0.243291,0.243291,0.243291,0.243291,0.243291,0.243291
28893,PRPF4BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28894,PRPF6,0.518633,0.518633,0.518633,0.518633,0.518633,0.518633,0.518633
28895,PRPF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28896,PRPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28897,PRPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28898,PRPS1,0.000245,0.000245,0.000245,0.000245,0.000245,0.000245,0.000245
28899,PRPS1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28900,PRPS1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28901,PRPS1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28902,PRPS2,0.016811,0.016811,0.016811,0.016811,0.016811,0.016811,0.016811
28903,PRPSAP1,0.015709,0.015709,0.015709,0.015709,0.015709,0.015709,0.015709
28904,PRPSAP2,0.265777,0.265777,0.265777,0.265777,0.265777,0.265777,0.265777
28905,PRR11,0.030922,0.030922,0.030922,0.030922,0.030922,0.030922,0.030922
28906,PRR12,0.005243,0.005243,0.005243,0.005243,0.005243,0.005243,0.005243
28907,PRR13,0.653546,0.653546,0.653546,0.653546,0.653546,0.653546,0.653546
28908,PRR13P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28909,PRR13P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28910,PRR13P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28911,PRR13P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28912,PRR13P5,0.903489,0.903489,0.903489,0.903489,0.903489,0.903489,0.903489
28913,PRR13P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28914,PRR14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28915,PRR14L,0.01252,0.01252,0.01252,0.01252,0.01252,0.01252,0.01252
28916,PRR15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28917,PRR15L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28918,PRR16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28919,PRR18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28920,PRR19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28921,PRR20A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28922,PRR20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28923,PRR20C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28924,PRR20D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28925,PRR20E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28926,PRR20FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28927,PRR20G,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28928,PRR22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28929,PRR23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28930,PRR23B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28931,PRR23C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28932,PRR23D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28933,PRR23D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28934,PRR27,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539,0.000539
28935,PRR29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28936,PRR29-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28937,PRR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28938,PRR30,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139,0.007139
28939,PRR32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28940,PRR33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28941,PRR34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28942,PRR34-AS1,0.490017,0.490017,0.490017,0.490017,0.490017,0.490017,0.490017
28943,PRR35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28944,PRR36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28945,PRR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28946,PRR5,0.002963,0.002963,0.002963,0.002963,0.002963,0.002963,0.002963
28947,PRR5-ARHGAP8,0.002484,0.002484,0.002484,0.002484,0.002484,0.002484,0.002484
28948,PRR5L,0.068993,0.068993,0.068993,0.068993,0.068993,0.068993,0.068993
28949,PRR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28950,PRR7-AS1,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041
28951,PRR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28952,PRRC1,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443,0.017443
28953,PRRC2A,0.003915,0.003915,0.003915,0.003915,0.003915,0.003915,0.003915
28954,PRRC2B,0.011303,0.011303,0.011303,0.011303,0.011303,0.011303,0.011303
28955,PRRC2C,0.490805,0.490805,0.490805,0.490805,0.490805,0.490805,0.490805
28956,PRRC2CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28957,PRRG1,0.000112,0.000112,0.000112,0.000112,0.000112,0.000112,0.000112
28958,PRRG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28959,PRRG3,0.000472,0.000472,0.000472,0.000472,0.000472,0.000472,0.000472
28960,PRRG4,0.019841,0.019841,0.019841,0.019841,0.019841,0.019841,0.019841
28961,PRRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28962,PRRT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28963,PRRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28964,PRRT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28965,PRRT3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28966,PRRT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28967,PRRX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28968,PRRX2,0.260123,0.260123,0.260123,0.260123,0.260123,0.260123,0.260123
28969,PRRX2-AS1,0.000249,0.000249,0.000249,0.000249,0.000249,0.000249,0.000249
28970,PRSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28971,PRSS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28972,PRSS16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28973,PRSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28974,PRSS21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28975,PRSS22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28976,PRSS23,0.003202,0.003202,0.003202,0.003202,0.003202,0.003202,0.003202
28977,PRSS27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28978,PRSS29P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28979,PRSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28980,PRSS30P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28981,PRSS33,0.027703,0.027703,0.027703,0.027703,0.027703,0.027703,0.027703
28982,PRSS35,0.000825,0.000825,0.000825,0.000825,0.000825,0.000825,0.000825
28983,PRSS36,0.013426,0.013426,0.013426,0.013426,0.013426,0.013426,0.013426
28984,PRSS37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28985,PRSS38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28986,PRSS3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28987,PRSS3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28988,PRSS3P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28989,PRSS40A,0.000487,0.000487,0.000487,0.000487,0.000487,0.000487,0.000487
28990,PRSS40B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28991,PRSS41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28992,PRSS42P,0.041435,0.041435,0.041435,0.041435,0.041435,0.041435,0.041435
28993,PRSS43P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28994,PRSS44P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28995,PRSS45P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28996,PRSS46P,0.00329,0.00329,0.00329,0.00329,0.00329,0.00329,0.00329
28997,PRSS47P,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05,5.5e-05
28998,PRSS48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28999,PRSS50,0.001425,0.001425,0.001425,0.001425,0.001425,0.001425,0.001425
29000,PRSS52P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29001,PRSS53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29002,PRSS54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29003,PRSS55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29004,PRSS56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29005,PRSS57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29006,PRSS58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29007,PRSS59P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29008,PRSS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29009,PRTFDC1,0.001794,0.001794,0.001794,0.001794,0.001794,0.001794,0.001794
29010,PRTG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29011,PRTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29012,PRUNE1,0.144599,0.144599,0.144599,0.144599,0.144599,0.144599,0.144599
29013,PRUNE2,0.017913,0.017913,0.017913,0.017913,0.017913,0.017913,0.017913
29014,PRUNEP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29015,PRX,0.01447,0.01447,0.01447,0.01447,0.01447,0.01447,0.01447
29016,PRXL2A,0.072901,0.072901,0.072901,0.072901,0.072901,0.072901,0.072901
29017,PRXL2AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29018,PRXL2AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29019,PRXL2B,0.130787,0.130787,0.130787,0.130787,0.130787,0.130787,0.130787
29020,PRXL2C,0.206183,0.206183,0.206183,0.206183,0.206183,0.206183,0.206183
